time,tgt_cur,temp,pre_cur,pre_vel,ang[1],tgt_torq,run_mode
14514,-68,22,-1,2068,0,-1.41,0
14518,-68,22,7,1307,0,-1.41,0
14522,-68,22,39,52,0.4,-1.42,0
14528,-68,22,16,-887,0.4,-1.42,0
14533,-68,22,4,-1307,0,-1.41,0
14538,-68,22,1,-1628,0,-1.41,0
14542,-68,22,-23,-1892,-0.4,-1.41,0
14548,-70,22,-54,-2076,-1.2,-1.45,0
14554,-74,22,-53,-2224,-2,-1.54,0
14560,-79,22,-68,-2384,-2.8,-1.64,0
14567,-89,22,-71,-2587,-4,-1.84,0
14572,-95,22,-79,-2735,-4.8,-1.98,0
14580,-106,22,-93,-2927,-6,-2.21,0
14586,-118,22,-111,-3007,-7.2,-2.45,0
14592,-135,22,-121,-3032,-8.8,-2.8,0
14599,-149,22,-141,-3056,-10,-3.09,0
14605,-164,22,-153,-3015,-11.2,-3.4,0
14612,-187,22,-177,-2988,-12.8,-3.86,0
14618,-205,22,-193,-2900,-14,-4.24,0
14625,-224,22,-211,-2944,-15.2,-4.64,0
14632,-245,22,-220,-3007,-16.4,-5.06,0
14639,-273,22,-227,-3172,-18,-5.64,0
14645,-294,22,-251,-3435,-19.2,-6.08,0
14651,-322,22,-274,-3790,-20.8,-6.66,0
14658,-349,22,-283,-4218,-22.4,-7.21,0
14665,-379,22,-310,-4779,-24.4,-7.82,0
14672,-403,22,-324,-5311,-26.4,-8.32,0
14678,-423,22,-359,-5940,-28.8,-8.73,0
14684,-433,22,-377,-6660,-31.2,-8.94,0
14691,-431,22,-306,-7113,-34.4,-8.89,0
14697,-415,22,-286,-7108,-37.6,-8.56,0
14704,-394,22,-306,-7042,-40.4,-8.13,0
14711,-367,22,-329,-6828,-43.6,-7.58,0
14718,-340,22,-379,-6814,-46.8,-7.03,0
14724,-320,22,-406,-6795,-49.6,-6.61,0
14730,-301,22,-362,-6525,-52.4,-6.22,0
14737,-280,22,-345,-6064,-55.6,-5.78,0
14743,-263,22,-338,-5429,-58,-5.44,0
14751,-243,22,-308,-4839,-60.4,-5.02,0
14757,-224,22,-294,-4221,-62.8,-4.63,0
14764,-210,22,-268,-3674,-64.8,-4.33,0
14770,-192,22,-243,-3386,-66.4,-3.98,0
14777,-187,22,-222,-3065,-68,-3.87,0
14783,-173,22,-212,-2878,-69.2,-3.59,0
14790,24,22,-189,-2741,-70.4,0.51,1
14796,27,22,-47,-2142,-71.2,0.56,1
14801,29,22,-39,-1612,-72,0.61,1
14805,30,22,-34,-1150,-72.4,0.63,1
14810,32,22,-19,-766,-72.8,0.66,1
14815,33,22,-14,-433,-73.2,0.7,1
14820,33,22,-15,-175,-73.2,0.7,1
14825,33,22,11,0,-73.2,0.7,1
14830,33,22,16,109,-73.2,0.7,1
14834,33,22,21,175,-73.2,0.7,1
14840,33,22,26,247,-73.2,0.7,1
14845,33,22,30,299,-73.2,0.7,1
14850,33,22,35,315,-73.2,0.7,1
14855,33,22,31,351,-73.2,0.7,1
14859,32,22,32,414,-72.8,0.66,1
14864,32,22,11,486,-72.8,0.66,1
14869,30,22,23,554,-72.4,0.63,1
14874,30,22,36,590,-72.4,0.63,1
14880,30,22,26,648,-72.4,0.63,1
14884,29,22,34,686,-72,0.61,1
14889,28,22,30,714,-71.6,0.58,1
14894,28,22,24,777,-71.6,0.58,1
14899,27,22,23,796,-71.2,0.56,1
14904,27,22,25,851,-71.2,0.56,1
14908,25,22,29,892,-70.8,0.53,1
14913,24,22,24,911,-70.4,0.51,1
14918,23,22,21,944,-70,0.49,1
14924,23,22,23,966,-70,0.49,1
14929,23,22,24,980,-69.6,0.47,1
14934,22,22,22,1013,-69.2,0.46,1
14938,21,22,26,1016,-68.8,0.44,1
14943,20,22,24,1060,-68.4,0.43,1
14948,20,22,27,1068,-68,0.41,1
14953,20,22,24,1106,-68,0.41,1
14958,19,22,23,1117,-67.6,0.4,1
14964,18,22,24,1115,-67.2,0.39,1
14969,18,22,17,1159,-66.8,0.38,1
14974,17,22,24,1134,-66.4,0.37,1
14978,17,22,22,1150,-66,0.36,1
14983,16,22,22,1161,-65.6,0.35,1
14988,16,22,20,1186,-65.2,0.34,1
14993,16,22,18,1194,-64.8,0.33,1
14998,15,22,19,1233,-64.4,0.33,1
15003,15,22,16,1277,-64,0.32,1
15009,15,22,15,1334,-63.6,0.32,1
15014,15,22,16,1329,-63.2,0.31,1
15018,14,22,23,1318,-62.8,0.31,1
15023,14,22,21,1323,-62.4,0.3,1
15028,14,22,16,1452,-61.6,0.29,1
15033,14,22,11,1587,-61.2,0.29,1
15038,13,22,0,1733,-60.8,0.29,1
15043,13,22,5,1831,-60,0.28,1
15049,13,22,6,1969,-59.6,0.28,1
15053,13,22,4,2139,-58.8,0.27,1
15058,13,22,0,2246,-58.4,0.27,1
15063,13,22,-2,2329,-57.6,0.27,1
15068,12,22,6,2414,-56.8,0.26,1
15073,12,22,0,2524,-56,0.26,1
15078,12,22,-3,2554,-55.2,0.26,1
15082,12,22,1,2570,-54.4,0.25,1
15087,11,22,4,2609,-53.2,0.24,1
15093,11,22,3,2636,-52.4,0.24,1
15098,11,22,-1,2598,-51.6,0.23,1
15102,11,22,9,2570,-50.8,0.23,1
15107,10,22,7,2584,-50,0.22,1
15112,10,22,7,2529,-49.2,0.21,1
15117,10,22,14,2460,-48.4,0.21,1
15122,9,22,5,2414,-47.6,0.2,1
15126,9,22,5,2367,-46.8,0.19,1
15131,8,22,3,2301,-46,0.18,1
15137,8,22,1,2221,-45.2,0.17,1
15142,7,22,4,2164,-44.4,0.16,1
15146,7,22,-1,2117,-44,0.16,1
15151,7,22,4,2015,-43.2,0.15,1
15156,6,22,4,1928,-42.4,0.14,1
15161,6,22,-1,1851,-42,0.14,1
15165,6,22,1,1777,-41.2,0.13,1
15170,5,22,5,1678,-40.8,0.12,1
15175,5,22,-10,1573,-40,0.12,1
15181,5,22,-7,1463,-39.6,0.11,1
15185,5,22,-22,1343,-39.2,0.11,1
15190,5,22,-26,1197,-38.8,0.1,1
15195,4,22,-16,1054,-38.4,0.1,1
