TIME,VAL1,VAL2,VAl3,VAl4,VAl5,VAl6
3.6457324028015137,-3826,-3736,-2836,255,255,255
3.6568055152893066,-3827,-3737,-2837,255,255,255
3.6658010482788086,-3828,-3738,-2838,255,255,255
3.677806854248047,-3829,-3739,-2839,255,255,255
3.686877965927124,-3830,-3740,-2840,255,255,255
3.694873571395874,-3831,-3741,-2841,255,255,255
3.7062911987304688,-3832,-3742,-2842,255,255,255
3.7152698040008545,-3833,-3743,-2843,255,255,255
3.7227942943573,-3834,-3744,-2844,255,255,255
3.7352962493896484,-3835,-3745,-2845,255,255,255
3.7475109100341797,-3836,-3746,-2846,255,255,255
3.755868434906006,-3837,-3747,-2847,255,255,255
3.76788067817688,-3838,-3748,-2848,255,255,255
3.776334285736084,-3839,-3749,-2849,255,255,255
3.7883737087249756,-3840,-3750,-2850,255,255,255
3.7973856925964355,-3841,-3751,-2851,255,255,255
3.8087217807769775,-3842,-3752,-2852,255,255,255
3.8177249431610107,-3843,-3753,-2853,255,255,255
3.825740337371826,-3844,-3754,-2854,255,255,255
3.8377277851104736,-3845,-3755,-2855,255,255,255
3.845721960067749,-3846,-3756,-2856,255,255,255
3.857759952545166,-3847,-3757,-2857,255,255,255
3.8669676780700684,-3848,-3758,-2858,255,255,255
3.8750061988830566,-3849,-3759,-2859,255,255,255
3.8873398303985596,-3850,-3760,-2860,255,255,255
3.8953452110290527,-3851,-3761,-2861,255,255,255
3.90761661529541,-3852,-3762,-2862,255,255,255
3.9186789989471436,-3853,-3763,-2863,255,255,255
3.9287068843841553,-3854,-3764,-2864,255,255,255
3.95310115814209,-3855,-3765,-2865,255,255,255
3.961094379425049,-3856,-3766,-2866,255,255,255
3.972952365875244,-3857,-3767,-2867,255,255,255
3.981933355331421,-3858,-3768,-2868,255,255,255
3.99334716796875,-3859,-3769,-2869,255,255,255
4.005747556686401,-3860,-3770,-2870,255,255,255
4.013848781585693,-3861,-3771,-2871,255,255,255
4.022257328033447,-3862,-3772,-2872,255,255,255
4.034519672393799,-3863,-3773,-2873,255,255,255
4.0426647663116455,-3864,-3774,-2874,255,255,255
4.054933309555054,-3865,-3775,-2875,255,255,255
4.063597679138184,-3866,-3776,-2876,255,255,255
4.071850776672363,-3867,-3777,-2877,255,255,255
4.087879180908203,-3868,-3778,-2878,255,255,255
4.095875978469849,-3869,-3779,-2879,255,255,255
4.107839584350586,-3870,-3780,-2880,255,255,255
4.116826057434082,-3871,-3781,-2881,255,255,255
